Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,lead_time
US-2021-103744-CHO-SCR-58000,2024-02-23,2026-08-20,Standard Class,103744,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909
US-2021-103744-OTH-GUM-21000,2024-02-23,2026-08-20,Standard Class,103744,United States,El Paso,Texas,79907,Other,Interior,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,909
US-2021-137680-CHO-FUD-51000,2024-02-24,2026-08-23,Standard Class,137680,United States,Medford,Oregon,97504,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,911
US-2021-137680-CHO-MIL-31000,2024-02-24,2026-08-23,Standard Class,137680,United States,Medford,Oregon,97504,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,911
US-2021-156545-CHO-FUD-51000,2024-02-27,2026-08-24,First Class,156545,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,909
US-2021-113880-CHO-NUT-13000,2024-01-03,2026-08-26,Standard Class,113880,United States,Elmhurst,Illinois,60126,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,966
US-2021-131009-CHO-SCR-58000,2024-01-03,2026-08-26,Standard Class,131009,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,966
US-2021-104269-CHO-SCR-58000,2024-01-03,2026-08-27,Second Class,104269,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,967
US-2021-131009-CHO-TRI-54000,2024-01-03,2026-08-26,Standard Class,131009,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,966
US-2021-168312-CHO-SCR-58000,2024-01-03,2026-08-28,Standard Class,168312,United States,Houston,Texas,77036,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,968
US-2021-131009-CHO-FUD-51000,2024-01-03,2026-08-26,Standard Class,131009,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,966
US-2021-113880-OTH-LIC-15000,2024-01-03,2026-08-26,Standard Class,113880,United States,Elmhurst,Illinois,60126,Other,Interior,OTH-LIC-15000,Lickable Wallpaper,60.0,3,30.0,30.0,966
US-2021-131009-CHO-TRI-54000,2024-01-03,2026-08-26,Standard Class,131009,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,966
US-2021-143707-CHO-SCR-58000,2024-01-03,2026-08-26,Standard Class,143707,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,966
US-2021-107524-CHO-MIL-31000,2024-02-03,2026-08-29,Standard Class,107524,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,938
US-2021-111157-CHO-TRI-54000,2024-02-03,2026-08-27,Standard Class,111157,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,936
US-2021-107524-CHO-NUT-13000,2024-02-03,2026-08-29,Standard Class,107524,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,938
US-2021-111157-CHO-MIL-31000,2024-02-03,2026-08-27,Standard Class,111157,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,936
US-2021-127978-CHO-TRI-54000,2024-03-03,2026-08-29,Standard Class,127978,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,909
US-2021-105648-CHO-MIL-31000,2024-03-03,2026-08-28,Standard Class,105648,United States,San Diego,California,92037,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,908
US-2021-130421-CHO-NUT-13000,2024-03-03,2026-08-28,Standard Class,130421,United States,Houston,Texas,77095,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,908
US-2021-155852-CHO-FUD-51000,2024-03-03,2026-08-28,Second Class,155852,United States,Wilmington,North Carolina,28403,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,908
US-2021-127964-CHO-SCR-58000,2024-03-03,2026-08-29,Standard Class,127964,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,909
US-2021-127964-CHO-SCR-58000,2024-03-03,2026-08-29,Standard Class,127964,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909
US-2021-127978-CHO-SCR-58000,2024-03-03,2026-08-29,Standard Class,127978,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909
US-2021-127978-CHO-NUT-13000,2024-03-03,2026-08-29,Standard Class,127978,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,909
US-2021-127964-CHO-MIL-31000,2024-03-03,2026-08-29,Standard Class,127964,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,909
US-2021-117016-CHO-NUT-13000,2024-04-03,2026-08-30,Standard Class,117016,United States,Margate,Florida,33063,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,879
US-2021-116239-CHO-FUD-51000,2024-04-03,2026-08-25,Same Day,116239,United States,Columbia,South Carolina,29203,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,874
US-2021-169061-CHO-TRI-54000,2024-05-03,2026-08-29,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,848
US-2021-169061-CHO-NUT-13000,2024-05-03,2026-08-29,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,848
US-2021-169061-CHO-TRI-54000,2024-05-03,2026-08-29,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,848
US-2021-169061-CHO-NUT-13000,2024-05-03,2026-08-29,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,848
US-2021-104563-OTH-KAZ-38000,2024-07-03,2026-02-09,Standard Class,104563,United States,Seattle,Washington,98103,Other,Pacific,OTH-KAZ-38000,Kazookles,19.5,6,1.5,18.0,586
US-2021-156587-CHO-NUT-13000,2024-07-03,2026-08-29,First Class,156587,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,787
US-2021-104563-CHO-NUT-13000,2024-07-03,2026-02-09,Standard Class,104563,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,586
US-2021-104563-CHO-SCR-58000,2024-07-03,2026-02-09,Standard Class,104563,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,586
US-2021-156587-CHO-FUD-51000,2024-07-03,2026-08-29,First Class,156587,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,787
US-2021-131982-CHO-FUD-51000,2024-07-03,2026-01-09,Second Class,131982,United States,Des Moines,Washington,98198,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,555
US-2021-104563-CHO-FUD-51000,2024-07-03,2026-02-09,Standard Class,104563,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,586
US-2021-140116-CHO-FUD-51000,2024-10-03,2026-07-09,Standard Class,140116,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,644
US-2021-100279-CHO-SCR-58000,2024-10-03,2026-04-09,Standard Class,100279,United States,Royal Oak,Michigan,48073,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,553
US-2021-140116-CHO-NUT-13000,2024-10-03,2026-07-09,Standard Class,140116,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,644
US-2021-166884-CHO-MIL-31000,2024-11-03,2026-06-09,Second Class,166884,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,583
US-2021-114790-CHO-TRI-54000,2024-11-03,2026-03-09,Second Class,114790,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,491
US-2021-103338-CHO-SCR-58000,2024-11-03,2026-05-09,Standard Class,103338,United States,Roseville,California,95661,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,552
US-2021-166884-CHO-NUT-13000,2024-11-03,2026-06-09,Second Class,166884,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,583
US-2021-158337-CHO-NUT-13000,2024-11-03,2026-04-09,Second Class,158337,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,48.86,14,34.86,14.0,522
US-2021-114790-CHO-FUD-51000,2024-11-03,2026-03-09,Second Class,114790,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,491
US-2021-114790-CHO-NUT-13000,2024-11-03,2026-03-09,Second Class,114790,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,491
CA-2021-139675-CHO-SCR-58000,2024-03-13,2026-08-09,Second Class,139675,Canada,Calgary,Alberta,10035,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,879
CA-2021-139675-CHO-MIL-31000,2024-03-13,2026-08-09,Second Class,139675,Canada,Calgary,Alberta,10035,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,879
US-2021-125521-CHO-FUD-51000,2024-03-14,2026-09-09,Standard Class,125521,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,909
US-2021-157623-CHO-FUD-51000,2024-03-14,2026-08-09,Standard Class,157623,United States,Huntington Beach,California,92646,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,878
US-2021-114510-CHO-NUT-13000,2024-03-14,2026-09-09,Standard Class,114510,United States,Logan,Utah,84321,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,909
US-2021-114510-CHO-NUT-13000,2024-03-14,2026-09-09,Standard Class,114510,United States,Logan,Utah,84321,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,909
US-2021-100293-CHO-NUT-13000,2024-03-14,2026-08-09,Standard Class,100293,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,878
US-2021-157623-CHO-NUT-13000,2024-03-14,2026-08-09,Standard Class,157623,United States,Huntington Beach,California,92646,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,878
US-2021-152618-OTH-GUM-21000,2024-03-14,2026-07-09,First Class,152618,United States,Chicago,Illinois,60653,Other,Interior,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,847
US-2021-114510-CHO-TRI-54000,2024-03-14,2026-09-09,Standard Class,114510,United States,Logan,Utah,84321,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,909
US-2021-114510-CHO-FUD-51000,2024-03-14,2026-09-09,Standard Class,114510,United States,Logan,Utah,84321,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,909
US-2021-114510-CHO-MIL-31000,2024-03-14,2026-09-09,Standard Class,114510,United States,Logan,Utah,84321,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,39.0,12,25.32,13.68,909
US-2021-152618-OTH-FIZ-56000,2024-03-14,2026-07-09,First Class,152618,United States,Chicago,Illinois,60653,Sugar,Interior,OTH-FIZ-56000,Fizzy Lifting Drinks,7.5,2,4.5,3.0,847
US-2021-149958-CHO-SCR-58000,2024-03-15,2026-09-09,Standard Class,149958,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,908
US-2021-149958-CHO-FUD-51000,2024-03-15,2026-09-09,Standard Class,149958,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,908
US-2021-149958-CHO-NUT-13000,2024-03-15,2026-09-09,Standard Class,149958,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,908
US-2021-149958-CHO-TRI-54000,2024-03-15,2026-09-09,Standard Class,149958,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,908
US-2021-149958-CHO-FUD-51000,2024-03-15,2026-09-09,Standard Class,149958,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,908
US-2021-157609-CHO-MIL-31000,2024-03-16,2026-11-09,Second Class,157609,United States,Raleigh,North Carolina,27604,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,968
US-2021-148838-OTH-GUM-21000,2024-03-17,2026-11-09,Standard Class,148838,United States,New York City,New York,10024,Other,Atlantic,OTH-GUM-21000,Wonka Gum,5.0,4,2.6,2.4,967
US-2021-148838-CHO-MIL-31000,2024-03-17,2026-11-09,Standard Class,148838,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,967
US-2021-148838-OTH-KAZ-38000,2024-03-17,2026-11-09,Standard Class,148838,United States,New York City,New York,10024,Other,Atlantic,OTH-KAZ-38000,Kazookles,9.75,3,0.75,9.0,967
US-2021-118339-CHO-MIL-31000,2024-03-17,2026-09-14,Standard Class,118339,United States,Lakeville,Minnesota,55044,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,911
US-2021-164763-CHO-SCR-58000,2024-03-17,2026-11-09,Standard Class,164763,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,967
US-2021-158442-CHO-MIL-31000,2024-03-17,2026-07-09,Same Day,158442,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,844
US-2021-118339-CHO-FUD-51000,2024-03-17,2026-09-14,Standard Class,118339,United States,Lakeville,Minnesota,55044,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,911
US-2021-118339-CHO-NUT-13000,2024-03-17,2026-09-14,Standard Class,118339,United States,Lakeville,Minnesota,55044,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,911
US-2021-164763-CHO-MIL-31000,2024-03-17,2026-11-09,Standard Class,164763,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,967
US-2021-164763-CHO-MIL-31000,2024-03-17,2026-11-09,Standard Class,164763,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,967
US-2021-118339-CHO-TRI-54000,2024-03-17,2026-09-14,Standard Class,118339,United States,Lakeville,Minnesota,55044,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,37.5,10,24.5,13.0,911
US-2021-118339-CHO-MIL-31000,2024-03-17,2026-09-14,Standard Class,118339,United States,Lakeville,Minnesota,55044,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,911
US-2021-148838-OTH-KAZ-38000,2024-03-17,2026-11-09,Standard Class,148838,United States,New York City,New York,10024,Other,Atlantic,OTH-KAZ-38000,Kazookles,13.0,4,1.0,12.0,967
US-2021-158442-CHO-FUD-51000,2024-03-17,2026-07-09,Same Day,158442,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,844
US-2021-158442-CHO-TRI-54000,2024-03-17,2026-07-09,Same Day,158442,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,844
US-2021-148838-OTH-GUM-21000,2024-03-17,2026-11-09,Standard Class,148838,United States,New York City,New York,10024,Other,Atlantic,OTH-GUM-21000,Wonka Gum,8.75,7,4.55,4.2,967
US-2021-164763-OTH-LIC-15000,2024-03-17,2026-11-09,Standard Class,164763,United States,Jackson,Mississippi,39212,Other,Gulf,OTH-LIC-15000,Lickable Wallpaper,80.0,4,40.0,40.0,967
US-2021-164763-CHO-NUT-13000,2024-03-17,2026-11-09,Standard Class,164763,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,967
US-2021-127859-CHO-MIL-31000,2024-03-17,2026-10-09,Second Class,127859,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,936
US-2021-111871-CHO-FUD-51000,2024-03-18,2026-11-09,Second Class,111871,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,36.0,10,24.0,12.0,966
US-2021-145317-CHO-NUT-13000,2024-03-18,2026-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,909
US-2021-145317-CHO-NUT-13000,2024-03-18,2026-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,909
US-2021-131275-CHO-NUT-13000,2024-03-18,2026-09-14,Standard Class,131275,United States,Burbank,California,91505,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,910
US-2021-145317-CHO-MIL-31000,2024-03-18,2026-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,909
US-2021-145317-CHO-FUD-51000,2024-03-18,2026-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,909
US-2021-145317-CHO-FUD-51000,2024-03-18,2026-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,909
US-2021-131275-CHO-NUT-13000,2024-03-18,2026-09-14,Standard Class,131275,United States,Burbank,California,91505,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,910
US-2021-131275-CHO-NUT-13000,2024-03-18,2026-09-14,Standard Class,131275,United States,Burbank,California,91505,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,910
US-2021-145317-SUG-LAF-25000,2024-03-18,2026-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Sugar,Gulf,SUG-LAF-25000,Laffy Taffy,11.94,6,7.44,4.5,909
US-2021-145317-OTH-FIZ-56000,2024-03-18,2026-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Sugar,Gulf,OTH-FIZ-56000,Fizzy Lifting Drinks,15.0,4,9.0,6.0,909
US-2021-103989-OTH-KAZ-38000,2024-03-19,2026-11-09,First Class,103989,United States,Lakeland,Florida,33801,Other,Gulf,OTH-KAZ-38000,Kazookles,9.75,3,0.75,9.0,965
US-2021-103989-CHO-MIL-31000,2024-03-19,2026-11-09,First Class,103989,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,965
US-2021-103989-CHO-NUT-13000,2024-03-19,2026-11-09,First Class,103989,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,965
US-2021-103989-CHO-NUT-13000,2024-03-19,2026-11-09,First Class,103989,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,965
US-2021-103989-CHO-SCR-58000,2024-03-19,2026-11-09,First Class,103989,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,965
US-2021-103989-CHO-MIL-31000,2024-03-19,2026-11-09,First Class,103989,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,965
US-2021-155544-CHO-NUT-13000,2024-03-21,2026-09-15,Standard Class,155544,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,908
US-2021-155544-CHO-TRI-54000,2024-03-21,2026-09-15,Standard Class,155544,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,908
US-2021-163223-CHO-MIL-31000,2024-03-21,2026-09-15,Standard Class,163223,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,908
US-2021-140004-CHO-TRI-54000,2024-03-21,2026-09-15,Standard Class,140004,United States,Hamilton,Ohio,45011,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,908
US-2021-140004-CHO-MIL-31000,2024-03-21,2026-09-15,Standard Class,140004,United States,Hamilton,Ohio,45011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,908
US-2021-163223-CHO-MIL-31000,2024-03-21,2026-09-15,Standard Class,163223,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,908
US-2021-163223-CHO-NUT-13000,2024-03-21,2026-09-15,Standard Class,163223,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,908
US-2021-155544-CHO-FUD-51000,2024-03-21,2026-09-15,Standard Class,155544,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,908
US-2021-163223-CHO-FUD-51000,2024-03-21,2026-09-15,Standard Class,163223,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,908
